datetime,met_hours,met_label,x,y,z,vx,vy,vz,dist_earth_km,dist_earth_radii,dist_moon_km,speed_kms,speed_kmh
2026-04-06 23:54:59,121.333056,T+5d 01h 19m,-132986.24506,-389117.12537,-36651.63217,-0.27701025,0.30541373,-0.04701589,61760701539800.69,9683183740.055986,191875.232,0.41499725,1493.99012
2026-04-06 23:59:59,121.416389,T+5d 01h 24m,-133067.33961,-389023.60938,-36665.6304,-0.26360759,0.31787415,-0.04630562,61751611685100.83,9681758582.455202,191793.048,0.4155444,1495.95983
2026-04-07 00:04:59,121.499722,T+5d 01h 29m,-133144.40591,-388926.49092,-36679.41569,-0.25016758,0.32943443,-0.04559686,61741821024620.125,9680223548.65527,191714.611,0.41616095,1498.17942
2026-04-07 00:09:59,121.583056,T+5d 01h 34m,-133217.44347,-388826.0358,-36692.98898,-0.23676039,0.34012407,-0.04489273,61731366720901.086,9678584465.20476,191639.941,0.41683956,1500.62243
2026-04-07 00:14:59,121.666389,T+5d 01h 39m,-133286.47162,-388722.49999,-36706.35207,-0.22344776,0.34997878,-0.04419593,61720285514364.266,9676847092.469633,191569.04,0.41757314,1503.26331
2026-04-07 00:19:59,121.749722,T+5d 01h 44m,-133351.52694,-388616.12801,-36719.5075,-0.21028305,0.35903884,-0.04350874,61708613377012.72,9675017070.339113,191501.89,0.41835494,1506.07779
2026-04-07 00:24:59,121.833056,T+5d 01h 49m,-133412.66079,-388507.15183,-36732.45846,-0.1973115,0.36734757,-0.04283308,61696385234001.62,9673099874.571836,191438.459,0.41917865,1509.04312
2026-04-07 00:29:59,121.916389,T+5d 01h 54m,-133469.93693,-388395.79009,-36745.20866,-0.18457064,0.37495012,-0.0421705,61683634748576.4,9671100783.077261,191378.701,0.4200384,1512.13825
2026-04-07 00:34:59,121.999722,T+5d 01h 59m,-133523.42931,-388282.24779,-36757.76219,-0.17209092,0.38189229,-0.04152223,61670394164191.0,9669024851.162094,191322.561,0.42092886,1515.34389
2026-04-07 00:39:59,122.083056,T+5d 02h 04m,-133573.22002,-388166.71618,-36770.12352,-0.15989633,0.38821974,-0.04088921,61656694196840.42,9666876894.649603,191269.971,0.42184515,1518.64253
2026-04-07 00:44:59,122.166389,T+5d 02h 09m,-133619.39747,-388049.37295,-36782.29731,-0.14800511,0.39397718,-0.04027209,61642563970521.99,9664661479.760868,191220.861,0.42278289,1522.01841
2026-04-07 00:49:59,122.249722,T+5d 02h 14m,-133662.05475,-387930.38254,-36794.28841,-0.13643042,0.39920794,-0.03967134,61628030988517.81,9662382918.612293,191175.15,0.42373819,1525.45748
2026-04-07 00:54:59,122.333056,T+5d 02h 19m,-133701.28826,-387809.8967,-36806.10177,-0.12518103,0.40395349,-0.03908719,61613121133748.484,9660045269.271053,191132.757,0.42470757,1528.94726
2026-04-07 00:59:59,122.416389,T+5d 02h 24m,-133737.19641,-387688.05502,-36817.7424,-0.11426194,0.40825323,-0.03851974,61597858692326.76,9657652339.447983,191093.595,0.42568799,1532.47676
2026-04-07 01:04:59,122.499722,T+5d 02h 29m,-133769.87865,-387564.98562,-36829.21528,-0.10367497,0.4121443,-0.03796892,61582266394919.94,9655207692.982584,191057.579,0.42667677,1536.03637
2026-04-07 01:09:59,122.583056,T+5d 02h 34m,-133799.43453,-387440.80582,-36840.5254,-0.09341928,0.41566149,-0.03743458,61566365471335.95,9652714658.401344,191024.618,0.42767158,1539.61771
2026-04-07 01:14:59,122.666389,T+5d 02h 39m,-133825.96305,-387315.62286,-36851.67765,-0.08349184,0.41883722,-0.03691646,61550175714473.61,9650176338.944208,190994.626,0.42867042,1543.21352
2026-04-07 01:19:59,122.749722,T+5d 02h 44m,-133849.56199,-387189.53461,-36862.67686,-0.07388785,0.42170158,-0.03641423,61533715550450.414,9647595623.559597,190967.513,0.42967154,1546.81756
2026-04-07 01:24:59,122.833056,T+5d 02h 49m,-133870.32749,-387062.63026,-36873.52774,-0.0646011,0.42428239,-0.03592749,61517002112327.414,9644975198.46341,190943.192,0.43067347,1550.42449
2026-04-07 01:29:59,122.916389,T+5d 02h 54m,-133888.35364,-386934.99096,-36884.23487,-0.05562426,0.42660529,-0.03545583,61500051315380.41,9642317558.940443,190921.578,0.43167493,1554.02976
2026-04-07 01:34:59,122.999722,T+5d 02h 59m,-133903.73222,-386806.69051,-36894.8027,-0.0469492,0.42869383,-0.03499878,61482877932371.77,9639625021.14594,190902.587,0.43267486,1557.62951
2026-04-07 01:39:59,123.083056,T+5d 03h 04m,-133916.55246,-386677.79593,-36905.23555,-0.03856714,0.43056961,-0.03455587,61465495667516.71,9636899733.702414,190886.136,0.43367237,1561.22053
2026-04-07 01:44:59,123.166389,T+5d 03h 09m,-133926.90089,-386548.36804,-36915.53758,-0.0304689,0.43225243,-0.03412659,61447917228155.03,9634143688.936749,190872.145,0.4346667,1564.80012
2026-04-07 01:49:59,123.249722,T+5d 03h 14m,-133934.86124,-386418.46196,-36925.71282,-0.02264504,0.43376035,-0.03371046,61430154393858.93,9631358733.715303,190860.538,0.43565724,1568.36607
2026-04-07 01:54:59,123.333056,T+5d 03h 19m,-133940.51439,-386288.12766,-36935.76512,-0.01508596,0.43510987,-0.03330697,61412218082240.94,9628546579.761644,190851.238,0.43664349,1571.91657
2026-04-07 01:59:59,123.416389,T+5d 03h 24m,-133943.93833,-386157.41037,-36945.69821,-0.00778205,0.43631603,-0.03291562,61394118411276.875,9625708813.427876,190844.172,0.43762504,1575.45016
2026-04-07 02:04:59,123.499722,T+5d 03h 29m,-133945.20818,-386026.35101,-36955.51566,-0.00072375,0.43739254,-0.03253593,61375864758011.49,9622846904.89884,190839.272,0.43860158,1578.96569
2026-04-07 02:09:59,123.583056,T+5d 03h 34m,-133944.3962,-385894.98656,-36965.22089,0.00609839,0.43835187,-0.03216742,61357465813610.92,9619962216.823544,190836.467,0.43957285,1582.46227
2026-04-07 02:14:59,123.666389,T+5d 03h 39m,-133941.57183,-385763.35046,-36974.81718,0.01269364,0.43920536,-0.03180963,61338929634796.97,9617056012.379309,190835.694,0.44053868,1585.93925
2026-04-07 02:19:59,123.749722,T+5d 03h 44m,-133936.8018,-385631.47289,-36984.30769,0.01907103,0.43996334,-0.03146209,61320263691755.16,9614129462.783062,190836.89,0.44149893,1589.39615
2026-04-07 02:24:59,123.833056,T+5d 03h 49m,-133930.15012,-385499.38107,-36993.69542,0.02523937,0.44063518,-0.03112439,61301474912636.67,9611183654.26859,190839.993,0.44245352,1592.83268
2026-04-07 02:29:59,123.916389,T+5d 03h 54m,-133921.67823,-385367.09954,-37002.98326,0.0312072,0.44122942,-0.03079608,61282569724853.13,9608219594.560974,190844.946,0.44340241,1596.24866
2026-04-07 02:34:59,123.999722,T+5d 03h 59m,-133911.44502,-385234.6504,-37012.17397,0.03698276,0.44175381,-0.03047677,61263554093226.484,9605238218.857924,190851.693,0.44434557,1599.64406
2026-04-07 02:39:59,124.083056,T+5d 04h 04m,-133899.507,-385102.05354,-37021.27019,0.04257401,0.44221538,-0.03016606,61244433555315.66,9602240395.368502,190860.179,0.44528303,1603.01892
2026-04-07 02:44:59,124.166389,T+5d 04h 09m,-133885.91829,-384969.32681,-37030.27443,0.04798858,0.44262053,-0.02986359,61225213253997.53,9599226930.421333,190870.355,0.44621483,1606.37338
2026-04-07 02:49:59,124.249722,T+5d 04h 14m,-133870.73078,-384836.48628,-37039.18913,0.05323384,0.44297508,-0.02956899,61205897967524.27,9596198573.177176,190882.169,0.44714101,1609.70765
2026-04-07 02:54:59,124.333056,T+5d 04h 19m,-133853.99421,-384703.5463,-37048.01658,0.05831683,0.4432843,-0.02928193,61186492137227.81,9593156019.972565,190895.575,0.44806167,1613.022
2026-04-07 02:59:59,124.416389,T+5d 04h 24m,-133835.75624,-384570.51974,-37056.75901,0.0632443,0.443553,-0.02900207,61166999893042.375,9590099918.321386,190910.527,0.44897687,1616.31672
2026-04-07 03:04:59,124.499722,T+5d 04h 29m,-133816.06253,-384437.41811,-37065.41851,0.06802273,0.44378554,-0.0287291,61147425077007.625,9587030870.599833,190926.981,0.44988672,1619.59218
2026-04-07 03:09:59,124.583056,T+5d 04h 34m,-133794.95688,-384304.25164,-37073.99712,0.07265829,0.44398588,-0.02846272,61127771264907.51,9583949437.43905,190944.895,0.45079132,1622.84874
2026-04-07 03:14:59,124.666389,T+5d 04h 39m,-133772.48126,-384171.02944,-37082.49678,0.07715688,0.44415762,-0.02820266,61108041786189.75,9580856140.848232,190964.229,0.45169078,1626.08682
2026-04-07 03:19:59,124.749722,T+5d 04h 44m,-133748.67589,-384037.7596,-37090.91932,0.08152415,0.44430404,-0.02794863,61088239742301.93,9577751467.089453,190984.945,0.45258523,1629.30683
2026-04-07 03:24:59,124.833056,T+5d 04h 49m,-133723.57936,-383904.44926,-37099.26653,0.08576549,0.44442811,-0.02770039,61068368023570.8,9574635869.324097,191007.005,0.45347478,1632.50919
2026-04-07 03:29:59,124.916389,T+5d 04h 54m,-133697.22868,-383771.1047,-37107.54011,0.08988602,0.44453254,-0.02745769,61048429324742.87,9571509770.049398,191030.373,0.45435955,1635.69437
2026-04-07 03:34:59,124.999722,T+5d 04h 59m,-133669.65934,-383637.73145,-37115.74168,0.09389065,0.44461979,-0.02722029,61028426159294.74,9568373563.342093,191055.015,0.45523967,1638.8628
2026-04-07 03:39:59,125.083056,T+5d 05h 04m,-133640.90541,-383504.33432,-37123.87279,0.09778406,0.44469209,-0.02698797,61008360872613.79,9565227616.924963,191080.899,0.45611526,1642.01493
2026-04-07 03:44:59,125.166389,T+5d 05h 09m,-133610.99958,-383370.91749,-37131.93495,0.1015707,0.44475148,-0.02676052,60988235654142.445,9562072274.07088,191107.993,0.45698645,1645.15122
2026-04-07 03:49:59,125.249722,T+5d 05h 14m,-133579.97324,-383237.48454,-37139.92958,0.10525483,0.44479981,-0.02653774,60968052548570.17,9558907855.357544,191136.266,0.45785336,1648.27211
2026-04-07 03:54:59,125.333056,T+5d 05h 19m,-133547.85653,-383104.03854,-37147.85804,0.10884049,0.44483876,-0.02631944,60947813466153.05,9555734660.28545,191165.689,0.45871613,1651.37806
2026-04-07 03:59:59,125.416389,T+5d 05h 24m,-133514.6784,-382970.58207,-37155.72167,0.11233155,0.44486985,-0.02610543,60927520192231.73,9552552968.770163,191196.235,0.45957486,1654.4695
2026-04-07 04:04:59,125.499722,T+5d 05h 29m,-133480.46669,-382837.11727,-37163.52171,0.1157317,0.44489447,-0.02589554,60907174396013.836,9549363042.519266,191227.876,0.46042968,1657.54686
2026-04-07 04:09:59,125.583056,T+5d 05h 34m,-133445.24813,-382703.64591,-37171.25939,0.11904445,0.44491388,-0.0256896,60886777638682.13,9546165126.303614,191260.586,0.46128072,1660.61058
2026-04-07 04:14:59,125.666389,T+5d 05h 39m,-133409.04843,-382570.16935,-37178.93585,0.12227315,0.44492924,-0.02548745,60866331380882.375,9542959449.13131,191294.341,0.46212808,1663.66107
2026-04-07 04:19:59,125.749722,T+5d 05h 44m,-133371.89232,-382436.68867,-37186.55222,0.12542101,0.44494157,-0.02528896,60845836989635.734,9539746225.33148,191329.116,0.46297188,1666.69876
2026-04-07 04:24:59,125.833056,T+5d 05h 49m,-133333.8036,-382303.20462,-37194.10957,0.12849107,0.44495182,-0.02509396,60825295744766.21,9536525655.561998,191364.889,0.46381223,1669.72403
2026-04-07 04:29:59,125.916389,T+5d 05h 54m,-133294.80516,-382169.71769,-37201.60893,0.13148625,0.44496086,-0.02490233,60804708844771.13,9533297927.72989,191401.636,0.46464925,1672.73729
2026-04-07 04:34:59,125.999722,T+5d 05h 59m,-133254.91906,-382036.22815,-37209.05129,0.13440932,0.44496945,-0.02471393,60784077412328.5,9530063217.854813,191439.338,0.46548303,1675.73892
2026-04-07 04:39:59,126.083056,T+5d 06h 04m,-133214.16651,-381902.736,-37216.4376,0.13726295,0.4449783,-0.02452864,60763402499359.41,9526821690.86276,191477.972,0.46631369,1678.72929
2026-04-07 04:44:59,126.166389,T+5d 06h 09m,-133172.56798,-381769.24108,-37223.76878,0.14004966,0.44498805,-0.02434635,60742685091725.12,9523573501.322504,191517.52,0.46714133,1681.70877
2026-04-07 04:49:59,126.249722,T+5d 06h 14m,-133130.14317,-381635.74302,-37231.0457,0.14277187,0.44499928,-0.02416693,60721926113581.164,9520318794.12825,191557.961,0.46796603,1684.67772
2026-04-07 04:54:59,126.333056,T+5d 06h 19m,-133086.91108,-381502.24131,-37238.26921,0.14543191,0.44501251,-0.02399028,60701126431415.27,9517057705.13273,191599.278,0.46878791,1687.63648
2026-04-07 04:59:59,126.416389,T+5d 06h 24m,-133042.89002,-381368.73527,-37245.44014,0.14803197,0.44502821,-0.0238163,60680286857794.0,9513790361.734612,191641.453,0.46960705,1690.58539
2026-04-07 05:04:59,126.499722,T+5d 06h 29m,-132998.09768,-381235.22409,-37252.55925,0.15057418,0.4450468,-0.02364489,60659408154841.445,9510516883.42392,191684.468,0.47042355,1693.52478
2026-04-07 05:09:59,126.583056,T+5d 06h 34m,-132952.5511,-381101.70686,-37259.62732,0.15306055,0.44506867,-0.02347596,60638491037470.5,9507237382.288645,191728.306,0.47123749,1696.45496
2026-04-07 05:14:59,126.666389,T+5d 06h 39m,-132906.26674,-380968.18253,-37266.64507,0.15549302,0.44509416,-0.02330941,60617536176385.836,9503951963.485567,191772.953,0.47204896,1699.37624
2026-04-07 05:19:59,126.749722,T+5d 06h 44m,-132859.26049,-380834.64997,-37273.61319,0.15787343,0.44512358,-0.02314515,60596544200876.54,9500660725.678102,191818.392,0.47285803,1702.28892
2026-04-07 05:24:59,126.833056,T+5d 06h 49m,-132811.54771,-380701.10796,-37280.53238,0.16020357,0.44515721,-0.02298311,60575515701414.63,9497363761.443718,191864.608,0.4736648,1705.1933
2026-04-07 05:29:59,126.916389,T+5d 06h 54m,-132763.14321,-380567.5552,-37287.40328,0.16248512,0.44519529,-0.02282321,60554451232073.234,9494061157.653051,191911.587,0.47446935,1708.08965
2026-04-07 05:34:59,126.999722,T+5d 06h 59m,-132714.06133,-380433.99032,-37294.22651,0.16471971,0.44523805,-0.02266538,60533351312779.516,9490752995.823156,191959.314,0.47527174,1710.97825
2026-04-07 05:39:59,127.083056,T+5d 07h 04m,-132664.31592,-380300.41189,-37301.0027,0.1669089,0.44528567,-0.02250953,60512216431413.64,9487439352.44658,192007.777,0.47607204,1713.85936
2026-04-07 05:44:59,127.166389,T+5d 07h 09m,-132613.92038,-380166.81841,-37307.73242,0.16905417,0.44533834,-0.0223556,60491047045766.05,9484120299.298235,192056.963,0.47687034,1716.73324
2026-04-07 05:49:59,127.249722,T+5d 07h 14m,-132562.88767,-380033.20836,-37314.41625,0.17115695,0.44539621,-0.02220353,60469843585362.82,9480795903.72159,192106.858,0.47766671,1719.60015
2026-04-07 05:54:59,127.333056,T+5d 07h 19m,-132511.23032,-379899.58015,-37321.05472,0.17321862,0.4454594,-0.02205325,60448606453169.47,9477466228.895802,192157.451,0.4784612,1722.46031
2026-04-07 05:59:59,127.416389,T+5d 07h 24m,-132458.96048,-379765.93217,-37327.64837,0.1752405,0.44552804,-0.0219047,60427336027181.8,9474131334.08514,192208.729,0.47925388,1725.31398
2026-04-07 06:04:59,127.499722,T+5d 07h 29m,-132406.08988,-379632.26277,-37334.19771,0.17722383,0.44560223,-0.02175782,60406032661912.125,9470791274.872004,192260.681,0.48004482,1728.16137
2026-04-07 06:09:59,127.583056,T+5d 07h 34m,-132352.62991,-379498.57027,-37340.70322,0.17916984,0.44568204,-0.02161255,60384696689774.734,9467446103.37414,192313.297,0.48083408,1731.0027
2026-04-07 06:14:59,127.666389,T+5d 07h 39m,-132298.59159,-379364.85298,-37347.16539,0.18107969,0.44576756,-0.02146885,60363328422395.7,9464095868.450003,192366.564,0.48162172,1733.8382
2026-04-07 06:19:59,127.749722,T+5d 07h 44m,-132243.9856,-379231.10916,-37353.58468,0.18295449,0.44585885,-0.02132666,60341928151821.24,9460740615.888212,192420.474,0.4824078,1736.66806
2026-04-07 06:24:59,127.833056,T+5d 07h 49m,-132188.8223,-379097.33709,-37359.96154,0.18479531,0.44595595,-0.02118593,60320496151646.88,9457380388.584583,192475.016,0.48319236,1739.4925
2026-04-07 06:29:59,127.916389,T+5d 07h 54m,-132133.11171,-378963.53501,-37366.29638,0.1866032,0.4460589,-0.02104662,60299032678093.836,9454015226.710896,192530.179,0.48397547,1742.31169
2026-04-07 06:34:59,127.999722,T+5d 07h 59m,-132076.86357,-378829.70116,-37372.58964,0.18837913,0.44616774,-0.02090867,60277537971003.63,9450645167.870827,192585.956,0.48475718,1745.12585
2026-04-07 06:39:59,128.083056,T+5d 08h 04m,-132020.08733,-378695.83377,-37378.84172,0.19012407,0.44628249,-0.02077204,60256012254772.87,9447270247.246511,192642.335,0.48553754,1747.93514
2026-04-07 06:44:59,128.166389,T+5d 08h 09m,-131962.79214,-378561.93107,-37385.053,0.19183893,0.44640316,-0.0206367,60234455739230.484,9443890497.736092,192699.31,0.48631659,1750.73974
2026-04-07 06:49:59,128.249722,T+5d 08h 14m,-131904.98689,-378427.99128,-37391.22386,0.19352459,0.44652976,-0.0205026,60212868620460.19,9440505950.082655,192756.87,0.4870944,1753.53983
2026-04-07 06:54:59,128.333056,T+5d 08h 19m,-131846.68022,-378294.01262,-37397.35467,0.19518191,0.4466623,-0.0203697,60191251081572.45,9437116632.99527,192815.007,0.487871,1756.33558
2026-04-07 06:59:59,128.416389,T+5d 08h 24m,-131787.8805,-378159.99331,-37403.4458,0.19681169,0.44680076,-0.02023796,60169603293429.58,9433722573.26267,192873.714,0.48864643,1759.12715
2026-04-07 07:04:59,128.499722,T+5d 08h 29m,-131728.59587,-378025.93158,-37409.49757,0.19841474,0.44694514,-0.02010736,60147925415326.39,9430323795.859982,192932.982,0.48942075,1761.9147
2026-04-07 07:09:59,128.583056,T+5d 08h 34m,-131668.83425,-377891.82564,-37415.51032,0.1999918,0.44709542,-0.01997784,60126217595630.055,9426920324.049025,192992.804,0.49019399,1764.69838
2026-04-07 07:14:59,128.666389,T+5d 08h 39m,-131608.60332,-377757.67373,-37421.48438,0.20154361,0.44725159,-0.01984939,60104479972381.4,9423512179.472605,193053.172,0.49096621,1767.47834
2026-04-07 07:19:59,128.749722,T+5d 08h 44m,-131547.91054,-377623.4741,-37427.42005,0.20307088,0.44741363,-0.01972196,60082712673860.48,9420099382.243174,193114.08,0.49173742,1770.25472
2026-04-07 07:24:59,128.833056,T+5d 08h 49m,-131486.76318,-377489.22497,-37433.31765,0.20457428,0.4475815,-0.01959553,60060915819118.78,9416681951.026283,193175.519,0.49250769,1773.02767
2026-04-07 07:29:59,128.916389,T+5d 08h 54m,-131425.16829,-377354.92461,-37439.17747,0.20605447,0.44775519,-0.01947006,60039089518479.83,9413259903.119064,193237.483,0.49327703,1775.79732
2026-04-07 07:34:59,128.999722,T+5d 08h 59m,-131363.13276,-377220.57128,-37444.99978,0.20751207,0.44793465,-0.01934553,60017233874010.63,9409833254.524145,193299.966,0.4940455,1778.56381
2026-04-07 07:39:59,129.083056,T+5d 09h 04m,-131300.66325,-377086.16325,-37450.78488,0.20894772,0.44811985,-0.01922191,59995348979965.73,9406402020.019272,193362.961,0.49481313,1781.32725
2026-04-07 07:44:59,129.166389,T+5d 09h 09m,-131237.76626,-376951.6988,-37456.53302,0.21036198,0.44831076,-0.01909917,59973434923205.56,9402966213.222908,193426.462,0.49557994,1784.08779
2026-04-07 07:49:59,129.249722,T+5d 09h 14m,-131174.44814,-376817.17623,-37462.24446,0.21175543,0.44850734,-0.01897729,59951491783590.734,9399525846.656036,193490.462,0.49634598,1786.84554
2026-04-07 07:54:59,129.333056,T+5d 09h 19m,-131110.71503,-376682.59383,-37467.91947,0.21312862,0.44870955,-0.01885624,59929519634353.83,9396080931.800467,193554.956,0.49711128,1789.60061
2026-04-07 07:59:59,129.416389,T+5d 09h 24m,-131046.57294,-376547.94994,-37473.55829,0.21448208,0.44891734,-0.01873599,59907518542450.055,9392631479.153805,193619.938,0.49787587,1792.35313
2026-04-07 08:04:59,129.499722,T+5d 09h 29m,-130982.02771,-376413.24287,-37479.16115,0.21581632,0.44913068,-0.01861653,59885488568879.29,9389177498.279951,193685.402,0.49863978,1795.1032
2026-04-07 08:09:59,129.583056,T+5d 09h 34m,-130917.08502,-376278.47098,-37484.72828,0.21713184,0.44934952,-0.01849782,59863429769032.51,9385718997.863405,193751.343,0.49940304,1797.85094
2026-04-07 08:14:59,129.666389,T+5d 09h 39m,-130851.75043,-376143.63262,-37490.25991,0.21842912,0.44957381,-0.01837986,59841342192936.164,9382255985.747595,193817.756,0.50016568,1800.59645
2026-04-07 08:19:59,129.749722,T+5d 09h 44m,-130786.02933,-376008.72616,-37495.75626,0.21970861,0.44980351,-0.01826261,59819225885563.4,9378788468.983652,193884.635,0.50092773,1803.33983
2026-04-07 08:24:59,129.833056,T+5d 09h 49m,-130719.92699,-375873.74998,-37501.21755,0.22097078,0.45003856,-0.01814605,59797080887089.336,9375316453.870459,193951.975,0.50168922,1806.08119
2026-04-07 08:29:59,129.916389,T+5d 09h 54m,-130653.44855,-375738.70249,-37506.64396,0.22221605,0.45027893,-0.01803018,59774907233139.25,9371839945.993542,194019.771,0.50245017,1808.82061
2026-04-07 08:34:59,129.999722,T+5d 09h 59m,-130586.59901,-375603.58209,-37512.03572,0.22344484,0.45052456,-0.01791496,59752704955023.77,9368358950.261953,194088.018,0.50321061,1811.5582
2026-04-07 08:39:59,130.083056,T+5d 10h 04m,-130519.38326,-375468.38723,-37517.393,0.22465755,0.45077541,-0.01780037,59730474079960.83,9364873470.94307,194156.713,0.50397057,1814.29405
2026-04-07 08:44:59,130.166389,T+5d 10h 09m,-130451.80605,-375333.11633,-37522.716,0.22585459,0.45103142,-0.01768641,59708214631285.805,9361383511.695541,194225.85,0.50473007,1817.02825
2026-04-07 08:49:59,130.249722,T+5d 10h 14m,-130383.87203,-375197.76787,-37528.00491,0.22703632,0.45129254,-0.01757305,59685926628650.33,9357889075.600462,194295.424,0.50548913,1819.76088
2026-04-07 08:54:59,130.333056,T+5d 10h 19m,-130315.58575,-375062.3403,-37533.25989,0.22820313,0.45155874,-0.01746028,59663610088210.34,9354390165.190845,194365.432,0.50624779,1822.49204
2026-04-07 08:59:59,130.416389,T+5d 10h 24m,-130246.95161,-374926.83212,-37538.48113,0.22935537,0.45182995,-0.01734808,59641265022804.18,9350886782.479559,194435.87,0.50700606,1825.2218
2026-04-07 09:04:59,130.499722,T+5d 10h 29m,-130177.97395,-374791.24184,-37543.6688,0.23049338,0.45210612,-0.01723643,59618891442121.21,9347378928.985756,194506.732,0.50776396,1827.95025
2026-04-07 09:09:59,130.583056,T+5d 10h 34m,-130108.65697,-374655.56796,-37548.82304,0.23161749,0.45238721,-0.01712532,59596489352861.49,9343866605.759907,194578.016,0.50852152,1830.67746
2026-04-07 09:14:59,130.666389,T+5d 10h 39m,-130039.00481,-374519.80902,-37553.94404,0.23272805,0.45267318,-0.01701473,59574058758887.016,9340349813.407516,194649.716,0.50927875,1833.40351
2026-04-07 09:19:59,130.749722,T+5d 10h 44m,-129969.02147,-374383.96357,-37559.03193,0.23382535,0.45296395,-0.01690465,59551599661365.1,9336828552.111603,194721.831,0.51003569,1836.12849
2026-04-07 09:24:59,130.833056,T+5d 10h 49m,-129898.71089,-374248.03017,-37564.08688,0.23490971,0.4532595,-0.01679507,59529112058904.26,9333302821.654001,194794.355,0.51079235,1838.85245
2026-04-07 09:29:59,130.916389,T+5d 10h 54m,-129828.07691,-374112.0074,-37569.10902,0.23598142,0.45355977,-0.01668597,59506595947683.055,9329772621.435568,194867.285,0.51154874,1841.57548
2026-04-07 09:34:59,130.999722,T+5d 10h 59m,-129757.12328,-373975.89384,-37574.09851,0.23704077,0.45386471,-0.01657733,59484051321572.14,9326237950.495308,194940.617,0.5123049,1844.29763
2026-04-07 09:39:59,131.083056,T+5d 11h 04m,-129685.85365,-373839.68811,-37579.05547,0.23808805,0.45417427,-0.01646916,59461478172250.1,9322698807.528543,195014.349,0.51306083,1847.01899
2026-04-07 09:44:59,131.166389,T+5d 11h 09m,-129614.27163,-373703.38883,-37583.98004,0.23912351,0.4544884,-0.01636142,59438876489312.27,9319155190.903975,195088.476,0.51381656,1849.73962
2026-04-07 09:49:59,131.249722,T+5d 11h 14m,-129542.3774,-373566.99643,-37588.87031,0.24015216,0.45480446,-0.01625117,59416246325543.805,9315607108.897547,195162.998,0.51457192,1852.45892
2026-04-07 09:54:59,131.333056,T+5d 11h 19m,-129470.11751,-373430.54088,-37593.69094,0.239625,0.45597461,-0.01710371,59393588792950.5,9312054735.855673,195237.961,0.51538871,1855.39936
2026-04-07 09:59:59,131.416389,T+5d 11h 24m,-129397.68557,-373293.91616,-37598.56062,0.24172911,0.45569572,-0.01631027,59370900109476.96,9308497478.806824,195313.199,0.51609842,1857.95431
2026-04-07 10:04:59,131.499722,T+5d 11h 29m,-129320.42484,-373159.67701,-37600.57723,0.24703903,0.45368888,-0.01351988,59348271525105.27,9304949644.426945,195392.66,0.51676365,1860.34914
2026-04-07 10:09:59,131.583056,T+5d 11h 34m,-129246.44489,-373023.36631,-37604.79127,0.2456862,0.45530972,-0.01486828,59325542984894.6,9301386138.418818,195469.468,0.51758064,1863.29029
2026-04-07 10:14:59,131.666389,T+5d 11h 39m,-129172.97497,-372886.51227,-37609.47383,0.24523004,0.45643548,-0.01565183,59302769870431.63,9297815643.813343,195545.974,0.51837834,1866.16201
2026-04-07 10:19:59,131.749722,T+5d 11h 44m,-129099.26171,-372749.53002,-37614.15363,0.24619002,0.45678021,-0.01554693,59279967184561.36,9294240512.839378,195622.814,0.51913331,1868.87991
2026-04-07 10:24:59,131.833056,T+5d 11h 49m,-129025.26195,-372612.44372,-37618.80202,0.24714011,0.45712914,-0.01544239,59257135821376.66,9290660885.677746,195700.026,0.51988821,1871.59755
2026-04-07 10:29:59,131.916389,T+5d 11h 54m,-128950.97862,-372475.25212,-37623.4191,0.2480805,0.45748223,-0.01533819,59234275755865.336,9287076758.40689,195777.606,0.52064305,1874.31497
2026-04-07 10:34:59,131.999722,T+5d 11h 59m,-128876.4146,-372337.95397,-37628.00497,0.2490114,0.45783944,-0.01523433,59211386961767.414,9283488126.909634,195855.553,0.52139784,1877.03224
2026-04-07 10:39:59,132.083056,T+5d 12h 04m,-128801.57271,-372200.54805,-37632.55973,0.24993301,0.45820072,-0.0151308,59188469411637.33,9279894986.882904,195933.863,0.52215261,1879.74939
2026-04-07 10:44:59,132.166389,T+5d 12h 09m,-128726.4557,-372063.03314,-37637.08348,0.25084553,0.45856603,-0.01502758,59165523076903.375,9276297333.847073,196012.534,0.52290736,1882.4665
2026-04-07 10:49:59,132.249722,T+5d 12h 14m,-128651.06628,-371925.40804,-37641.57631,0.25174913,0.45893533,-0.01492467,59142547927924.0,9272695163.154776,196091.563,0.52366211,1885.18359
2026-04-07 10:54:59,132.333056,T+5d 12h 19m,-128575.4071,-371787.67155,-37646.03831,0.25264401,0.45930857,-0.01482206,59119543934041.48,9269088469.999321,196170.949,0.52441687,1887.90073
2026-04-07 10:59:59,132.416389,T+5d 12h 24m,-128499.48073,-371649.8225,-37650.46957,0.25353034,0.45968572,-0.01471974,59096511063633.15,9265477249.422739,196250.688,0.52517165,1890.61796
2026-04-07 11:04:59,132.499722,T+5d 12h 29m,-128423.28973,-371511.85973,-37654.87019,0.25440829,0.46006674,-0.01461771,59073449284159.59,9261861496.323315,196330.778,0.52592648,1893.33532
2026-04-07 11:09:59,132.583056,T+5d 12h 34m,-128346.83658,-371373.78208,-37659.24023,0.25527804,0.46045158,-0.01451596,59050358562211.13,9258241205.462898,196411.218,0.52668135,1896.05287
